deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:36
node;146.83%;0.25%;80.13MiB;31.18GiB;1.73MB;7.13MB;0B;4.1kB;23;20:52:36
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:36
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:39
node;125.53%;0.29%;92.57MiB;31.18GiB;3.3MB;13.9MB;0B;4.1kB;23;20:52:39
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:39
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:42
node;126.72%;0.26%;82.65MiB;31.18GiB;4.88MB;20.7MB;0B;4.1kB;23;20:52:42
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:42
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:45
node;128.22%;0.30%;97.2MiB;31.18GiB;6.37MB;27.2MB;0B;4.1kB;23;20:52:45
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:45
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:48
node;128.12%;0.27%;86.61MiB;31.18GiB;7.88MB;33.6MB;0B;4.1kB;23;20:52:48
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:48
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:51
node;121.65%;0.28%;89.33MiB;31.18GiB;9.4MB;40.2MB;0B;4.1kB;23;20:52:51
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:51
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:54
node;125.53%;0.26%;83.99MiB;31.18GiB;11MB;46.9MB;0B;4.1kB;23;20:52:54
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:54
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:57
node;126.45%;0.29%;91.17MiB;31.18GiB;12.5MB;53.4MB;0B;4.1kB;23;20:52:57
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:52:57
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:00
node;129.75%;0.26%;84.26MiB;31.18GiB;14MB;60.1MB;0B;4.1kB;23;20:53:00
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:00
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:03
node;124.67%;0.29%;93.98MiB;31.18GiB;15.6MB;66.7MB;0B;4.1kB;23;20:53:03
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:03
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:06
node;126.72%;0.27%;85.09MiB;31.18GiB;17.1MB;73.2MB;0B;4.1kB;23;20:53:06
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:06
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:09
node;128.88%;0.29%;91.6MiB;31.18GiB;18.6MB;79.8MB;0B;4.1kB;23;20:53:09
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:09
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:12
node;129.76%;0.26%;84.55MiB;31.18GiB;19.6MB;84.1MB;0B;4.1kB;23;20:53:12
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:12
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:15
node;131.37%;0.26%;82.95MiB;31.18GiB;21.7MB;93MB;0B;4.1kB;23;20:53:15
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:15
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:18
node;128.38%;0.26%;82.21MiB;31.18GiB;22.7MB;97.4MB;0B;4.1kB;23;20:53:18
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:18
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:22
node;121.05%;0.31%;98.97MiB;31.18GiB;24.2MB;104MB;0B;4.1kB;23;20:53:22
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:22
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:25
node;128.66%;0.26%;82.44MiB;31.18GiB;26.2MB;113MB;0B;4.1kB;23;20:53:25
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:25
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:28
node;128.24%;0.32%;100.8MiB;31.18GiB;27.7MB;119MB;0B;4.1kB;23;20:53:28
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:28
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:31
node;128.26%;0.27%;85.89MiB;31.18GiB;29.3MB;126MB;0B;4.1kB;23;20:53:31
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:31
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:34
node;129.37%;0.26%;83.91MiB;31.18GiB;30.8MB;132MB;0B;4.1kB;23;20:53:34
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:34
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:37
node;128.77%;0.27%;85.45MiB;31.18GiB;32.3MB;139MB;0B;4.1kB;23;20:53:37
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:37
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:53:40
node;124.30%;0.30%;96.2MiB;31.18GiB;33.8MB;145MB;0B;4.1kB;23;20:53:40
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19kB;0B;0B;0B;8;20:53:40
deno;0.00%;0.13%;42.8MiB;31.18GiB;19.5kB;5.34kB;0B;176kB;9;20:53:42
node;121.43%;0.26%;82.86MiB;31.18GiB;34.8MB;149MB;0B;4.1kB;23;20:53:42
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.2kB;0B;0B;0B;8;20:53:42
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:53:45
node;124.47%;0.28%;88.7MiB;31.18GiB;36.3MB;156MB;0B;4.1kB;23;20:53:45
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.7kB;0B;0B;0B;8;20:53:45
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:53:48
node;128.00%;0.26%;82.26MiB;31.18GiB;37.8MB;162MB;0B;4.1kB;23;20:53:48
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:53:48
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:53:51
node;126.90%;0.26%;84.31MiB;31.18GiB;39.3MB;169MB;0B;4.1kB;23;20:53:51
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:53:51
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:53:54
node;127.30%;0.26%;82.63MiB;31.18GiB;40.7MB;175MB;0B;4.1kB;23;20:53:54
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:53:54
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:53:57
node;125.69%;0.27%;87.18MiB;31.18GiB;41.7MB;179MB;0B;4.1kB;23;20:53:57
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:53:57
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:54:00
node;126.89%;0.26%;82.87MiB;31.18GiB;43.7MB;188MB;0B;4.1kB;23;20:54:00
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:00
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:54:03
node;125.19%;0.29%;93.84MiB;31.18GiB;45.2MB;194MB;0B;4.1kB;23;20:54:03
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:03
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:54:06
node;126.17%;0.26%;83.15MiB;31.18GiB;46.7MB;201MB;0B;4.1kB;23;20:54:06
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:06
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.2kB;5.34kB;0B;176kB;9;20:54:09
node;129.01%;0.26%;82.63MiB;31.18GiB;48.1MB;207MB;0B;4.1kB;23;20:54:09
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:09
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:12
node;128.08%;0.27%;86.6MiB;31.18GiB;49.7MB;213MB;0B;4.1kB;23;20:54:12
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:12
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:15
node;126.40%;0.29%;92.14MiB;31.18GiB;50.6MB;218MB;0B;4.1kB;23;20:54:15
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:15
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:18
node;130.00%;0.26%;83.53MiB;31.18GiB;52.6MB;226MB;0B;4.1kB;23;20:54:18
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:18
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:21
node;122.59%;0.27%;85.84MiB;31.18GiB;54.1MB;233MB;0B;4.1kB;23;20:54:21
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:21
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:24
node;128.54%;0.29%;93.93MiB;31.18GiB;55.6MB;239MB;0B;4.1kB;23;20:54:24
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:24
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:27
node;128.46%;0.26%;82.99MiB;31.18GiB;57.1MB;246MB;0B;4.1kB;23;20:54:27
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:27
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:30
node;126.77%;0.28%;90.04MiB;31.18GiB;58.1MB;250MB;0B;4.1kB;23;20:54:30
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:30
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:33
node;131.32%;0.26%;83.87MiB;31.18GiB;60.1MB;259MB;0B;4.1kB;23;20:54:33
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:33
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:36
node;126.63%;0.30%;95.75MiB;31.18GiB;61.8MB;268MB;0B;4.1kB;23;20:54:36
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:36
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:39
node;121.25%;0.29%;91.9MiB;31.18GiB;63.8MB;284MB;0B;4.1kB;23;20:54:39
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:39
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:42
node;118.52%;0.29%;91.34MiB;31.18GiB;65.6MB;298MB;0B;4.1kB;23;20:54:42
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:42
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:45
node;119.62%;0.30%;94.81MiB;31.18GiB;66.9MB;308MB;0B;4.1kB;23;20:54:45
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:45
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:48
node;119.58%;0.29%;91.75MiB;31.18GiB;69.5MB;328MB;0B;4.1kB;23;20:54:48
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:48
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:51
node;124.05%;0.33%;105.7MiB;31.18GiB;71.5MB;344MB;0B;4.1kB;23;20:54:51
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:51
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.3kB;5.34kB;0B;176kB;9;20:54:54
node;121.05%;0.28%;90.63MiB;31.18GiB;73.6MB;360MB;0B;4.1kB;23;20:54:54
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;19.9kB;0B;0B;0B;8;20:54:54
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.4kB;5.34kB;0B;176kB;9;20:54:57
node;120.68%;0.30%;94.5MiB;31.18GiB;75.6MB;376MB;0B;4.1kB;23;20:54:57
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20kB;0B;0B;0B;8;20:54:57
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.4kB;5.34kB;0B;176kB;9;20:55:00
node;119.78%;0.32%;101.5MiB;31.18GiB;77.6MB;391MB;0B;4.1kB;23;20:55:00
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20kB;0B;0B;0B;8;20:55:00
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.4kB;5.34kB;0B;176kB;9;20:55:03
node;117.95%;0.29%;93.3MiB;31.18GiB;79.7MB;407MB;0B;4.1kB;23;20:55:03
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;20kB;0B;0B;0B;8;20:55:03
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.4kB;5.34kB;0B;176kB;9;20:55:06
node;117.35%;0.32%;102.5MiB;31.18GiB;81MB;417MB;0B;4.1kB;23;20:55:06
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20kB;0B;0B;0B;8;20:55:06
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:09
node;121.16%;0.28%;90.61MiB;31.18GiB;83.8MB;439MB;0B;4.1kB;23;20:55:09
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:09
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:13
node;118.68%;0.32%;102.5MiB;31.18GiB;85.2MB;449MB;0B;4.1kB;23;20:55:13
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:13
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:16
node;119.35%;0.29%;92.07MiB;31.18GiB;87.3MB;466MB;0B;4.1kB;23;20:55:16
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:16
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:19
node;119.38%;0.29%;91.17MiB;31.18GiB;90MB;487MB;0B;4.1kB;23;20:55:19
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:19
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:22
node;121.34%;0.29%;92.09MiB;31.18GiB;92.1MB;503MB;0B;4.1kB;23;20:55:22
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:22
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:25
node;120.84%;0.29%;91.41MiB;31.18GiB;94.2MB;519MB;0B;4.1kB;23;20:55:25
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:25
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:28
node;118.48%;0.28%;90.81MiB;31.18GiB;95.5MB;529MB;0B;4.1kB;23;20:55:28
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:28
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:31
node;119.15%;0.28%;90.21MiB;31.18GiB;97.6MB;545MB;0B;4.1kB;23;20:55:31
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:31
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:34
node;117.86%;0.28%;90.8MiB;31.18GiB;100MB;566MB;0B;4.1kB;23;20:55:34
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:34
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.5kB;5.34kB;0B;176kB;9;20:55:37
node;116.69%;0.30%;95.62MiB;31.18GiB;102MB;582MB;0B;4.1kB;23;20:55:37
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:37
deno;0.00%;0.13%;42.8MiB;31.18GiB;20.6kB;5.34kB;0B;176kB;9;20:55:40
node;117.36%;0.33%;105.9MiB;31.18GiB;104MB;593MB;0B;4.1kB;23;20:55:40
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.1kB;0B;0B;0B;8;20:55:40
deno;0.00%;0.13%;42.8MiB;31.18GiB;21kB;5.34kB;0B;176kB;9;20:55:43
node;121.33%;0.29%;94.05MiB;31.18GiB;107MB;615MB;0B;4.1kB;23;20:55:43
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;20.3kB;0B;0B;0B;8;20:55:43
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:55:46
node;120.80%;0.30%;94.61MiB;31.18GiB;109MB;631MB;0B;4.1kB;23;20:55:46
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21kB;0B;0B;0B;8;20:55:46
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:55:49
node;121.14%;0.28%;90.44MiB;31.18GiB;111MB;648MB;0B;4.1kB;23;20:55:49
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21kB;0B;0B;0B;8;20:55:49
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:55:52
node;117.19%;0.33%;106.2MiB;31.18GiB;113MB;664MB;0B;4.1kB;23;20:55:52
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21kB;0B;0B;0B;8;20:55:52
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:55:55
node;118.27%;0.29%;91.82MiB;31.18GiB;115MB;680MB;0B;4.1kB;23;20:55:55
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21kB;0B;0B;0B;8;20:55:55
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:55:58
node;116.14%;0.32%;101.6MiB;31.18GiB;117MB;696MB;0B;4.1kB;23;20:55:58
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:55:58
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:56:01
node;119.40%;0.29%;93.63MiB;31.18GiB;119MB;712MB;0B;4.1kB;23;20:56:01
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:01
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:56:04
node;119.28%;0.31%;97.83MiB;31.18GiB;121MB;723MB;0B;4.1kB;23;20:56:04
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:04
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:56:07
node;116.99%;0.28%;89.96MiB;31.18GiB;123MB;739MB;0B;4.1kB;23;20:56:07
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:07
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:56:10
node;122.01%;0.29%;94.19MiB;31.18GiB;125MB;760MB;0B;4.1kB;23;20:56:10
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:10
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:56:13
node;119.50%;0.32%;100.8MiB;31.18GiB;127MB;776MB;0B;4.1kB;23;20:56:13
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:13
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:56:16
node;120.56%;0.29%;91.77MiB;31.18GiB;129MB;792MB;0B;4.1kB;23;20:56:16
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:16
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.4kB;5.34kB;0B;176kB;9;20:56:19
node;120.13%;0.30%;94.74MiB;31.18GiB;131MB;808MB;0B;4.1kB;23;20:56:19
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:19
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:22
