deno;0.00%;0.13%;42.8MiB;31.18GiB;19.3kB;5.34kB;0B;176kB;9;20:52:36
node;116.71%;0.29%;92.11MiB;31.18GiB;133MB;824MB;0B;4.1kB;23;20:56:22
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.1kB;0B;0B;0B;8;20:56:22
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:25
node;120.34%;0.28%;90.99MiB;31.18GiB;136MB;839MB;0B;4.1kB;23;20:56:25
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:25
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:28
node;118.52%;0.32%;102.9MiB;31.18GiB;138MB;855MB;0B;4.1kB;23;20:56:28
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:28
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:31
node;120.95%;0.29%;91.57MiB;31.18GiB;140MB;871MB;0B;4.1kB;23;20:56:31
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:31
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:34
node;117.80%;0.32%;101.7MiB;31.18GiB;142MB;888MB;0B;4.1kB;23;20:56:34
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:34
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:37
node;127.74%;0.31%;98.29MiB;31.18GiB;143MB;893MB;0B;4.1kB;23;20:56:37
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:37
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:40
node;124.80%;0.32%;102.1MiB;31.18GiB;144MB;897MB;0B;4.1kB;23;20:56:40
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:40
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:43
node;123.62%;0.32%;100.8MiB;31.18GiB;146MB;900MB;0B;4.1kB;23;20:56:43
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:43
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:46
node;123.09%;0.31%;100.4MiB;31.18GiB;146MB;902MB;0B;4.1kB;23;20:56:46
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:46
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:49
node;125.80%;0.32%;100.8MiB;31.18GiB;148MB;906MB;0B;4.1kB;23;20:56:49
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:49
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:52
node;124.82%;0.32%;102.6MiB;31.18GiB;149MB;909MB;0B;4.1kB;23;20:56:52
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:52
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:55
node;126.96%;0.32%;100.7MiB;31.18GiB;150MB;912MB;0B;4.1kB;23;20:56:55
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:55
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:56:59
node;120.14%;0.32%;102.3MiB;31.18GiB;152MB;915MB;0B;4.1kB;23;20:56:59
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:56:59
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:02
node;126.48%;0.32%;101.8MiB;31.18GiB;153MB;917MB;0B;4.1kB;23;20:57:02
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:02
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:05
node;126.58%;0.34%;108.3MiB;31.18GiB;154MB;920MB;0B;4.1kB;23;20:57:05
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:05
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:08
node;121.13%;0.32%;103.4MiB;31.18GiB;155MB;924MB;0B;4.1kB;23;20:57:08
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:08
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:11
node;126.12%;0.32%;102.9MiB;31.18GiB;157MB;928MB;0B;4.1kB;23;20:57:11
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:11
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:14
node;128.36%;0.32%;103.5MiB;31.18GiB;158MB;931MB;0B;4.1kB;23;20:57:14
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:14
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:17
node;127.43%;0.33%;105.5MiB;31.18GiB;159MB;934MB;0B;4.1kB;23;20:57:17
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:17
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:20
node;127.65%;0.32%;103.3MiB;31.18GiB;160MB;937MB;0B;4.1kB;23;20:57:20
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:20
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:23
node;126.32%;0.33%;105.3MiB;31.18GiB;161MB;940MB;0B;4.1kB;23;20:57:23
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.2kB;0B;0B;0B;8;20:57:23
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:26
node;127.88%;0.33%;104.6MiB;31.18GiB;163MB;943MB;0B;4.1kB;23;20:57:26
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.3kB;0B;0B;0B;8;20:57:26
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:29
node;129.74%;0.33%;104MiB;31.18GiB;164MB;946MB;0B;4.1kB;23;20:57:29
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.3kB;0B;0B;0B;8;20:57:29
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:32
node;128.54%;0.33%;103.8MiB;31.18GiB;165MB;949MB;0B;4.1kB;23;20:57:32
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.3kB;0B;0B;0B;8;20:57:32
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:35
node;129.56%;0.32%;103.3MiB;31.18GiB;166MB;951MB;0B;4.1kB;23;20:57:35
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.3kB;0B;0B;0B;8;20:57:35
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:38
node;122.96%;0.33%;104MiB;31.18GiB;168MB;955MB;0B;4.1kB;23;20:57:38
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.3kB;0B;0B;0B;8;20:57:38
deno;0.00%;0.13%;42.8MiB;31.18GiB;21.6kB;5.34kB;0B;176kB;9;20:57:41
node;123.62%;0.34%;107.3MiB;31.18GiB;169MB;958MB;0B;4.1kB;23;20:57:41
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.3kB;0B;0B;0B;8;20:57:41
deno;0.01%;0.13%;42.8MiB;31.18GiB;22.2kB;5.34kB;0B;176kB;9;20:57:44
node;121.89%;0.34%;108.6MiB;31.18GiB;170MB;961MB;0B;4.1kB;23;20:57:44
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;21.7kB;0B;0B;0B;8;20:57:44
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:57:47
node;121.45%;0.33%;106.6MiB;31.18GiB;171MB;964MB;0B;4.1kB;23;20:57:47
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:57:47
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:57:50
node;122.37%;0.33%;106.5MiB;31.18GiB;172MB;967MB;0B;4.1kB;23;20:57:50
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:57:50
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:57:53
node;123.02%;0.33%;105.3MiB;31.18GiB;174MB;970MB;0B;4.1kB;23;20:57:53
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:57:53
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:57:56
node;119.89%;0.33%;105.8MiB;31.18GiB;175MB;974MB;0B;4.1kB;23;20:57:56
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:57:56
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:57:59
node;124.74%;0.33%;106.7MiB;31.18GiB;176MB;976MB;0B;4.1kB;23;20:57:59
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:57:59
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:02
node;123.52%;0.34%;107.5MiB;31.18GiB;177MB;980MB;0B;4.1kB;23;20:58:02
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:02
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:05
node;125.00%;0.34%;107.3MiB;31.18GiB;178MB;983MB;0B;4.1kB;23;20:58:05
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:05
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:08
node;124.62%;0.34%;107.6MiB;31.18GiB;180MB;986MB;0B;4.1kB;23;20:58:08
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:08
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:11
node;124.16%;0.34%;109.4MiB;31.18GiB;181MB;989MB;0B;4.1kB;23;20:58:11
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:11
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:14
node;124.49%;0.34%;109MiB;31.18GiB;182MB;992MB;0B;4.1kB;23;20:58:14
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:14
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:17
node;124.18%;0.34%;108.8MiB;31.18GiB;183MB;995MB;0B;4.1kB;23;20:58:17
gifted_nobel;0.01%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:17
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:20
node;124.16%;0.34%;108MiB;31.18GiB;185MB;998MB;0B;4.1kB;23;20:58:20
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:20
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:23
node;124.18%;0.34%;110.1MiB;31.18GiB;186MB;1GB;0B;4.1kB;23;20:58:23
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:23
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:26
node;124.13%;0.36%;113.7MiB;31.18GiB;187MB;1GB;0B;4.1kB;23;20:58:26
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:26
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:29
node;123.51%;0.34%;108.9MiB;31.18GiB;188MB;1.01GB;0B;4.1kB;23;20:58:29
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:29
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.4kB;5.34kB;0B;176kB;9;20:58:32
node;125.49%;0.34%;109.2MiB;31.18GiB;190MB;1.01GB;0B;4.1kB;23;20:58:32
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:32
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:35
node;84.04%;0.35%;110.8MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:35
gifted_nobel;0.00%;0.12%;37.41MiB;31.18GiB;22.1kB;0B;0B;0B;8;20:58:35
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:38
node;0.00%;0.35%;110.8MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:38
gifted_nobel;108.93%;0.22%;69.1MiB;31.18GiB;4.56MB;9.72MB;0B;0B;19;20:58:38
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:41
node;0.00%;0.35%;110.8MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:41
gifted_nobel;106.46%;0.28%;88.3MiB;31.18GiB;13.2MB;28.4MB;0B;0B;19;20:58:41
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:45
node;2.79%;0.16%;51.7MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:45
gifted_nobel;106.67%;0.27%;87.6MiB;31.18GiB;19.8MB;42.4MB;0B;0B;19;20:58:45
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:48
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:48
gifted_nobel;106.96%;0.27%;85.08MiB;31.18GiB;24.2MB;52MB;0B;0B;18;20:58:48
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:51
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:51
gifted_nobel;107.10%;0.23%;72.44MiB;31.18GiB;33.1MB;71.3MB;0B;0B;16;20:58:51
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:54
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:54
gifted_nobel;107.12%;0.21%;66.43MiB;31.18GiB;37.7MB;81.2MB;0B;0B;16;20:58:54
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:58:57
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:58:57
gifted_nobel;108.50%;0.25%;79.37MiB;31.18GiB;44.6MB;95.9MB;0B;0B;16;20:58:57
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:00
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:00
gifted_nobel;106.79%;0.23%;74.46MiB;31.18GiB;51.6MB;111MB;0B;0B;16;20:59:00
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:03
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:03
gifted_nobel;107.59%;0.24%;75.63MiB;31.18GiB;58.3MB;126MB;0B;0B;16;20:59:03
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:06
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:06
gifted_nobel;107.01%;0.22%;69.62MiB;31.18GiB;67.3MB;145MB;0B;0B;16;20:59:06
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:09
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:09
gifted_nobel;107.45%;0.24%;76.71MiB;31.18GiB;73.5MB;158MB;0B;0B;16;20:59:09
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:12
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:12
gifted_nobel;106.29%;0.23%;73.31MiB;31.18GiB;79.9MB;172MB;0B;0B;16;20:59:12
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:15
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:15
gifted_nobel;107.07%;0.22%;70MiB;31.18GiB;84.4MB;182MB;0B;0B;16;20:59:15
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:18
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:18
gifted_nobel;107.84%;0.23%;73.99MiB;31.18GiB;93.3MB;201MB;0B;0B;16;20:59:18
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:21
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:21
gifted_nobel;106.48%;0.22%;71.64MiB;31.18GiB;97.9MB;211MB;0B;0B;16;20:59:21
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:24
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:24
gifted_nobel;107.72%;0.24%;76.86MiB;31.18GiB;105MB;225MB;0B;0B;16;20:59:24
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:27
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:27
gifted_nobel;107.02%;0.22%;69.36MiB;31.18GiB;114MB;245MB;0B;0B;16;20:59:27
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:30
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:30
gifted_nobel;108.81%;0.24%;76.75MiB;31.18GiB;118MB;255MB;0B;0B;16;20:59:30
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:33
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:33
gifted_nobel;108.70%;0.23%;72.75MiB;31.18GiB;125MB;269MB;0B;0B;16;20:59:33
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:36
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:36
gifted_nobel;109.09%;0.24%;77.34MiB;31.18GiB;134MB;288MB;0B;0B;16;20:59:36
deno;0.00%;0.13%;42.8MiB;31.18GiB;22.5kB;5.34kB;0B;176kB;9;20:59:39
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:39
gifted_nobel;105.99%;0.23%;74.06MiB;31.18GiB;138MB;297MB;0B;0B;16;20:59:39
deno;0.00%;0.13%;42.8MiB;31.18GiB;23kB;5.34kB;0B;176kB;9;20:59:42
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:42
gifted_nobel;107.26%;0.22%;71.21MiB;31.18GiB;145MB;312MB;0B;0B;16;20:59:42
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.4kB;5.34kB;0B;176kB;9;20:59:45
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:45
gifted_nobel;106.08%;0.23%;72.87MiB;31.18GiB;154MB;331MB;0B;0B;16;20:59:45
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.5kB;5.34kB;0B;176kB;9;20:59:48
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:48
gifted_nobel;107.08%;0.21%;68.32MiB;31.18GiB;158MB;341MB;0B;0B;16;20:59:48
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.5kB;5.34kB;0B;176kB;9;20:59:51
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:51
gifted_nobel;106.65%;0.24%;75.65MiB;31.18GiB;167MB;361MB;0B;0B;16;20:59:51
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.5kB;5.34kB;0B;176kB;9;20:59:54
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:54
gifted_nobel;106.08%;0.22%;69.99MiB;31.18GiB;174MB;375MB;0B;0B;16;20:59:54
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.5kB;5.34kB;0B;176kB;9;20:59:57
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;20:59:57
gifted_nobel;107.84%;0.23%;74.94MiB;31.18GiB;181MB;389MB;0B;0B;16;20:59:57
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.6kB;5.34kB;0B;176kB;9;21:00:00
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;21:00:00
gifted_nobel;107.49%;0.22%;69.62MiB;31.18GiB;187MB;403MB;0B;0B;16;21:00:00
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.6kB;5.34kB;0B;176kB;9;21:00:04
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;21:00:04
gifted_nobel;106.22%;0.23%;74.55MiB;31.18GiB;192MB;413MB;0B;0B;16;21:00:04
deno;0.00%;0.13%;42.8MiB;31.18GiB;23.6kB;5.34kB;0B;176kB;9;21:00:07
node;0.00%;0.14%;45.99MiB;31.18GiB;191MB;1.01GB;0B;4.1kB;23;21:00:07
gifted_nobel;106.21%;0.22%;71.77MiB;31.18GiB;200MB;432MB;0B;0B;16;21:00:07
